Id,Mid,BPM,,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
75002,100750,81,0.25,324.0,Ballad of the Cats,,,,
75003,100750,81,0.25,324.0,Ballad of the Cats,,,,
75101,100751,135,0.25,540.0,Ballade No.1 in G minor Op.23,9.0 TPS (9.0 / 9.0 / 9.0),,,
75102,100751,135,0.25,540.0,Ballade No.1 in G minor Op.23,,,,
75103,100751,135,0.25,540.0,Ballade No.1 in G minor Op.23,,,,
75201,100752,220,0.5,440.0,Ballade No.1 Op.23,7.33 TPS (7.33 / 7.33 / 7.33),,,
75202,100752,220,0.5,440.0,Ballade No.1 Op.23,,,,
75203,100752,220,0.5,440.0,Ballade No.1 Op.23,,,,
75301,100753,396,0.75,528.0,Ballade No.1 S.170 (Le Chant du Croise),8.8 TPS (8.8 / 8.8 / 8.8),,,
75302,100753,396,0.75,528.0,Ballade No.1 S.170 (Le Chant du Croise),,,,
75303,100753,396,0.75,528.0,Ballade No.1 S.170 (Le Chant du Croise),,,,
75401,100754,396,0.75,528.0,Ballade No.2 in F major Op.38,8.8 TPS (8.8 / 8.8 / 8.8),,,
75402,100754,396,0.75,528.0,Ballade No.2 in F major Op.38,,,,
75403,100754,396,0.75,528.0,Ballade No.2 in F major Op.38,,,,
75501,100755,216,0.5,432.0,Ballade No.2 Op.38,7.2 TPS (7.2 / 7.2 / 7.2),,,
75502,100755,216,0.5,432.0,Ballade No.2 Op.38,,,,
75503,100755,216,0.5,432.0,Ballade No.2 Op.38,,,,
75601,100756,270,0.5,540.0,Ballade No.2 S.171,9.0 TPS (9.0 / 9.0 / 9.0),,,
75602,100756,270,0.5,540.0,Ballade No.2 S.171,,,,
75603,100756,270,0.5,540.0,Ballade No.2 S.171,,,,
75701,100757,420,0.75,560.0,Ballade No.3 in A flat major Op.47,9.33 TPS (9.33 / 9.33 / 9.33),,,
75702,100757,420,0.75,560.0,Ballade No.3 in A flat major Op.47,,,,
75703,100757,420,0.75,560.0,Ballade No.3 in A flat major Op.47,,,,
75801,100758,239,0.5,478.0,Ballade No.3 Op.47,7.97 TPS (7.97 / 7.97 / 7.97),,,
75802,100758,239,0.5,478.0,Ballade No.3 Op.47,,,,
75803,100758,239,0.5,478.0,Ballade No.3 Op.47,,,,
75901,100759,102,0.25,408.0,Ballade No.4 in F minor Op.52,6.8 TPS (6.8 / 6.8 / 6.8),,,
75902,100759,102,0.25,408.0,Ballade No.4 in F minor Op.52,,,,
75903,100759,102,0.25,408.0,Ballade No.4 in F minor Op.52,,,,
76001,100760,248.5,0.5,497.0,Ballade No.4 Op.52,8.28 TPS (8.28 / 8.28 / 8.28),,,
76002,100760,248.5,0.5,497.0,Ballade No.4 Op.52,,,,
76003,100760,248.5,0.5,497.0,Ballade No.4 Op.52,,,,
76101,100761,250,1,250.0,Ballade Op.100 No.15,4.23 TPS (4.17 / 4.23 / 4.3),,,
76102,100761,250,1,250.0,Ballade Op.100 No.15,,,,
76103,100761,250,1,250.0,Ballade Op.100 No.15,,,,
76201,100762,100,0.25,400.0,Ballade Pour Adeline (Gia Cam ver.),7.0 TPS (6.67 / 7.0 / 7.33),,,
76202,100762,100,0.25,400.0,Ballade Pour Adeline (Gia Cam ver.),,,,
76203,100762,100,0.25,400.0,Ballade Pour Adeline (Gia Cam ver.),,,,
76301,100763,100,0.25,400.0,Ballade Pour Adeline (PencilMate's version),6.67 TPS (6.67 / 6.67 / 6.67),,,
76302,100763,100,0.25,400.0,Ballade Pour Adeline (PencilMate's version),,,,
76303,100763,100,0.25,400.0,Ballade Pour Adeline (PencilMate's version),,,,
76401,100764,60,0.25,240.0,Ballade Pour Adeline,4.0 TPS (4.0 / 4.0 / 4.0),,,
76402,100764,60,0.25,240.0,Ballade Pour Adeline,,,,
76403,100764,60,0.25,240.0,Ballade Pour Adeline,,,,
76501,100765,110,0.5,220.0,Ballet Music No.2 in G major,3.73 TPS (3.67 / 3.73 / 3.8),,,
76502,100765,110,0.5,220.0,Ballet Music No.2 in G major,,,,
76503,100765,110,0.5,220.0,Ballet Music No.2 in G major,,,,
76601,100766,180,0.5,360.0,Ballet of the Chicks,6.0 TPS (6.0 / 6.0 / 6.0),,,
76602,100766,180,0.5,360.0,Ballet of the Chicks,,,,
76603,100766,180,0.5,360.0,Ballet of the Chicks,,,,
76701,100767,1,0.5,2.0,Bam Xam Lon 2 (FIXED),0.03 TPS (0.03 / 0.03 / 0.03),,,
76702,100767,1,0.5,2.0,Bam Xam Lon 2 (FIXED),,,,
76703,100767,1,0.5,2.0,Bam Xam Lon 2 (FIXED),,,,
76801,100768,165,0.25,660.0,Bam Xam Lon 3,11.0 TPS (11.0 / 11.0 / 11.0),,,
76802,100768,165,0.25,660.0,Bam Xam Lon 3,,,,
76803,100768,165,0.25,660.0,Bam Xam Lon 3,,,,
76901,100769,105,0.25,420.0,Bam Xam Lon 4,7.0 TPS (7.0 / 7.0 / 7.0),,,
76902,100769,105,0.25,420.0,Bam Xam Lon 4,,,,
76903,100769,105,0.25,420.0,Bam Xam Lon 4,,,,
77001,100770,1192.5,2,596.25,Bam Xam Lon 5 (Playable ver),9.94 TPS (9.94 / 9.94 / 9.94),,,
77002,100770,1192.5,2,596.25,Bam Xam Lon 5 (Playable ver),,,,
77003,100770,1192.5,2,596.25,Bam Xam Lon 5 (Playable ver),,,,
77101,100771,1192.5,0.125,9540.0,Bam Xam Lon 5,265.0 TPS (159.0 / 318.0 / 318.0),,,
77102,100771,1192.5,0.125,9540.0,Bam Xam Lon 5,,,,
77103,100771,1192.5,0.125,9540.0,Bam Xam Lon 5,,,,
77201,100772,132,0.25,528.0,Bam Xam Lon 6 (My Ver.),8.8 TPS (8.8 / 8.8 / 8.8),,,
77202,100772,132,0.25,528.0,Bam Xam Lon 6 (My Ver.),,,,
77203,100772,132,0.25,528.0,Bam Xam Lon 6 (My Ver.),,,,
77301,100773,147,0.25,588.0,Bamboo Forest Of The Full Moon,9.8 TPS (9.8 / 9.8 / 9.8),,,
77302,100773,147,0.25,588.0,Bamboo Forest Of The Full Moon,,,,
77303,100773,147,0.25,588.0,Bamboo Forest Of The Full Moon,,,,
77401,100774,1,0.75,1.3333333333333333,Bamboula Op.2,0.02 TPS (0.02 / 0.02 / 0.02),,,
77402,100774,1,0.75,1.3333333333333333,Bamboula Op.2,,,,
77403,100774,1,0.75,1.3333333333333333,Bamboula Op.2,,,,
77501,100775,60,0.25,240.0,Bandit Radio BEEPY,4.0 TPS (4.0 / 4.0 / 4.0),,,
77502,100775,60,0.25,240.0,Bandit Radio BEEPY,,,,
77503,100775,60,0.25,240.0,Bandit Radio BEEPY,,,,
77601,100776,60,0.25,240.0,Bandit Radio,4.0 TPS (4.0 / 4.0 / 4.0),,,
77602,100776,60,0.25,240.0,Bandit Radio,,,,
77603,100776,60,0.25,240.0,Bandit Radio,,,,
77701,100777,127,0.5,254.0,Bandito,4.23 TPS (4.23 / 4.23 / 4.23),,,
77702,100777,127,0.5,254.0,Bandito,,,,
77703,100777,127,0.5,254.0,Bandito,,,,
77801,100778,240,0.5,480.0,Banks of Allen Water,8.0 TPS (8.0 / 8.0 / 8.0),,,
77802,100778,240,0.5,480.0,Banks of Allen Water,,,,
77803,100778,240,0.5,480.0,Banks of Allen Water,,,,
77901,100779,240,0.5,480.0,Barbara Allen,8.0 TPS (8.0 / 8.0 / 8.0),,,
77902,100779,240,0.5,480.0,Barbara Allen,,,,
77903,100779,240,0.5,480.0,Barbara Allen,,,,
78001,100780,120,0.25,480.0,Barbie girl,8.0 TPS (8.0 / 8.0 / 8.0),,,
78002,100780,120,0.25,480.0,Barbie girl,,,,
78003,100780,120,0.25,480.0,Barbie girl,,,,
78101,100781,260,1,260.0,Barcarolle d'Hoffmann,4.6 TPS (4.33 / 4.6 / 4.87),,,
78102,100781,260,1,260.0,Barcarolle d'Hoffmann,,,,
78103,100781,260,1,260.0,Barcarolle d'Hoffmann,,,,
78201,100782,288,0.75,384.0,Barcarolle in F sharp major Op.60,6.44 TPS (6.4 / 6.53 / 6.4),,,
78202,100782,288,0.75,384.0,Barcarolle in F sharp major Op.60,,,,
78203,100782,288,0.75,384.0,Barcarolle in F sharp major Op.60,,,,
78301,100783,324,0.75,432.0,Barren Valley,7.2 TPS (7.2 / 7.2 / 7.2),,,
78302,100783,324,0.75,432.0,Barren Valley,,,,
78303,100783,324,0.75,432.0,Barren Valley,,,,
78401,100784,145,0.25,580.0,Base After Base,9.67 TPS (9.67 / 9.67 / 9.67),,,
78402,100784,145,0.25,580.0,Base After Base,,,,
78403,100784,145,0.25,580.0,Base After Base,,,,
78501,100785,195.5,0.5,391.0,Bastion,6.52 TPS (6.52 / 6.52 / 6.52),,,
78502,100785,195.5,0.5,391.0,Bastion,,,,
78503,100785,195.5,0.5,391.0,Bastion,,,,
78601,100786,150,0.5,300.0,Bats in the Belfry (Music Box Ver.),5.0 TPS (5.0 / 5.0 / 5.0),,,
78602,100786,150,0.5,300.0,Bats in the Belfry (Music Box Ver.),,,,
78603,100786,150,0.5,300.0,Bats in the Belfry (Music Box Ver.),,,,
78701,100787,170,0.5,340.0,Battle Against a True Hero,5.67 TPS (5.67 / 5.67 / 5.67),,,
78702,100787,170,0.5,340.0,Battle Against a True Hero,,,,
78703,100787,170,0.5,340.0,Battle Against a True Hero,,,,
78801,100788,146,0.25,584.0,Battle Against a True Hero（Es.ver）,9.73 TPS (9.73 / 9.73 / 9.73),,,
78802,100788,146,0.25,584.0,Battle Against a True Hero（Es.ver）,,,,
78803,100788,146,0.25,584.0,Battle Against a True Hero（Es.ver）,,,,
78901,100789,150,0.25,600.0,Battle Against a True Parent,10.0 TPS (10.0 / 10.0 / 10.0),,,
78902,100789,150,0.25,600.0,Battle Against a True Parent,,,,
78903,100789,150,0.25,600.0,Battle Against a True Parent,,,,
79001,100790,150,0.375,400.0,Battle Against a Weird Opponent,6.67 TPS (6.67 / 6.67 / 6.67),,,
79002,100790,150,0.375,400.0,Battle Against a Weird Opponent,,,,
79003,100790,150,0.375,400.0,Battle Against a Weird Opponent,,,,
79101,100791,396,0.625,633.6,Battle Against Dusknoir,10.56 TPS (10.56 / 10.56 / 10.56),,,
79102,100791,396,0.625,633.6,Battle Against Dusknoir,,,,
79103,100791,396,0.625,633.6,Battle Against Dusknoir,,,,
79201,100792,134,0.25,536.0,Battle Clear Fanfare,8.93 TPS (8.93 / 8.93 / 8.93),,,
79202,100792,134,0.25,536.0,Battle Clear Fanfare,,,,
79203,100792,134,0.25,536.0,Battle Clear Fanfare,,,,
79301,100793,120,0.5,240.0,Battle Cry,4.0 TPS (4.0 / 4.0 / 4.0),,,
79302,100793,120,0.5,240.0,Battle Cry,,,,
79303,100793,120,0.5,240.0,Battle Cry,,,,
79401,100794,120,0.5,240.0,Battle Of Waterloo,4.07 TPS (4.0 / 4.07 / 4.13),,,
79402,100794,120,0.5,240.0,Battle Of Waterloo,,,,
79403,100794,120,0.5,240.0,Battle Of Waterloo,,,,
79501,100795,540,0.75,720.0,Battle Pike,12.0 TPS (12.0 / 12.0 / 12.0),,,
79502,100795,540,0.75,720.0,Battle Pike,,,,
79503,100795,540,0.75,720.0,Battle Pike,,,,
79601,100796,405,0.75,540.0,Battle Plains,9.0 TPS (9.0 / 9.0 / 9.0),,,
79602,100796,405,0.75,540.0,Battle Plains,,,,
79603,100796,405,0.75,540.0,Battle Plains,,,,
79701,100797,1,0.5,2.0,Battle Theme (Final Fantasy VII),0.03 TPS (0.03 / 0.03 / 0.03),,,
79702,100797,1,0.5,2.0,Battle Theme (Final Fantasy VII),,,,
79703,100797,1,0.5,2.0,Battle Theme (Final Fantasy VII),,,,
79801,100798,411,0.75,548.0,Battle Tower (Johto),9.13 TPS (9.13 / 9.13 / 9.13),,,
79802,100798,411,0.75,548.0,Battle Tower (Johto),,,,
79803,100798,411,0.75,548.0,Battle Tower (Johto),,,,
79901,100799,375,0.75,500.0,Battle Tower Reception Desk,8.33 TPS (8.33 / 8.33 / 8.33),,,
79902,100799,375,0.75,500.0,Battle Tower Reception Desk,,,,
79903,100799,375,0.75,500.0,Battle Tower Reception Desk,,,,
80001,100800,130,0.25,520.0,Battle Tower Theme,8.67 TPS (8.67 / 8.67 / 8.67),,,
80002,100800,130,0.25,520.0,Battle Tower Theme,,,,
80003,100800,130,0.25,520.0,Battle Tower Theme,,,,
80101,100801,420,0.75,560.0,Battle with Blooper!,9.33 TPS (9.33 / 9.33 / 9.33),,,
80102,100801,420,0.75,560.0,Battle with Blooper!,,,,
80103,100801,420,0.75,560.0,Battle with Blooper!,,,,
80201,100802,50,0.25,200.0,Battle with Wart,3.33 TPS (3.33 / 3.33 / 3.33),,,
80202,100802,50,0.25,200.0,Battle with Wart,,,,
80203,100802,50,0.25,200.0,Battle with Wart,,,,
80301,100803,96,0.25,384.0,Battle-1,6.4 TPS (6.4 / 6.4 / 6.4),,,
80302,100803,96,0.25,384.0,Battle-1,,,,
80303,100803,96,0.25,384.0,Battle-1,,,,
80401,100804,555,1.5,370.0,Battle! (Azelf_Mesprit_Uxie),6.17 TPS (6.17 / 6.17 / 6.17),,,
80402,100804,555,1.5,370.0,Battle! (Azelf_Mesprit_Uxie),,,,
80403,100804,555,1.5,370.0,Battle! (Azelf_Mesprit_Uxie),,,,
80501,100805,570,1.5,380.0,Battle! (Champion)-1,6.33 TPS (6.33 / 6.33 / 6.33),,,
80502,100805,570,1.5,380.0,Battle! (Champion)-1,,,,
80503,100805,570,1.5,380.0,Battle! (Champion)-1,,,,
80601,100806,180,0.375,480.0,Battle! (Champion),8.0 TPS (8.0 / 8.0 / 8.0),,,
80602,100806,180,0.375,480.0,Battle! (Champion),,,,
80603,100806,180,0.375,480.0,Battle! (Champion),,,,
80701,100807,88,0.25,352.0,Battle! (Cheren_Bianca),5.87 TPS (5.87 / 5.87 / 5.87),,,
80702,100807,88,0.25,352.0,Battle! (Cheren_Bianca),,,,
80703,100807,88,0.25,352.0,Battle! (Cheren_Bianca),,,,
80801,100808,180,0.25,720.0,Battle! (Elite Four)-1,12.0 TPS (12.0 / 12.0 / 12.0),,,
80802,100808,180,0.25,720.0,Battle! (Elite Four)-1,,,,
80803,100808,180,0.25,720.0,Battle! (Elite Four)-1,,,,
80901,100809,95.5,0.25,382.0,Battle! (Elite Four),6.37 TPS (6.37 / 6.37 / 6.37),,,
80902,100809,95.5,0.25,382.0,Battle! (Elite Four),,,,
80903,100809,95.5,0.25,382.0,Battle! (Elite Four),,,,
81001,100810,291,0.75,388.0,Battle! (Gym Leader-Hoenn Version),6.47 TPS (6.47 / 6.47 / 6.47),,,
81002,100810,291,0.75,388.0,Battle! (Gym Leader-Hoenn Version),,,,
81003,100810,291,0.75,388.0,Battle! (Gym Leader-Hoenn Version),,,,
81101,100811,552,0.75,736.0,Battle! (Gym Leader-Johto Version),12.27 TPS (12.27 / 12.27 / 12.27),,,
81102,100811,552,0.75,736.0,Battle! (Gym Leader-Johto Version),,,,
81103,100811,552,0.75,736.0,Battle! (Gym Leader-Johto Version),,,,
81201,100812,276,0.75,368.0,Battle! (Gym Leader-Kanto Version),6.13 TPS (6.13 / 6.13 / 6.13),,,
81202,100812,276,0.75,368.0,Battle! (Gym Leader-Kanto Version),,,,
81203,100812,276,0.75,368.0,Battle! (Gym Leader-Kanto Version),,,,
81301,100813,276,0.75,368.0,Battle! (Gym Leader-Sinnoh Version),6.13 TPS (6.13 / 6.13 / 6.13),,,
81302,100813,276,0.75,368.0,Battle! (Gym Leader-Sinnoh Version),,,,
81303,100813,276,0.75,368.0,Battle! (Gym Leader-Sinnoh Version),,,,
81401,100814,180,0.5,360.0,Battle! (Gym Leader),6.0 TPS (6.0 / 6.0 / 6.0),,,
81402,100814,180,0.5,360.0,Battle! (Gym Leader),,,,
81403,100814,180,0.5,360.0,Battle! (Gym Leader),,,,
81501,100815,522,0.75,696.0,Battle! (Legendary Pokémon),11.6 TPS (11.6 / 11.6 / 11.6),,,
81502,100815,522,0.75,696.0,Battle! (Legendary Pokémon),,,,
81503,100815,522,0.75,696.0,Battle! (Legendary Pokémon),,,,
81601,100816,185,0.5,370.0,Battle! (Rival),6.17 TPS (6.17 / 6.17 / 6.17),,,
81602,100816,185,0.5,370.0,Battle! (Rival),,,,
81603,100816,185,0.5,370.0,Battle! (Rival),,,,
81701,100817,282,0.75,376.0,Battle! (Suicune),6.27 TPS (6.27 / 6.27 / 6.27),,,
81702,100817,282,0.75,376.0,Battle! (Suicune),,,,
81703,100817,282,0.75,376.0,Battle! (Suicune),,,,
81801,100818,525,0.75,700.0,Battle! (Team Galactic Boss),11.67 TPS (11.67 / 11.67 / 11.67),,,
81802,100818,525,0.75,700.0,Battle! (Team Galactic Boss),,,,
81803,100818,525,0.75,700.0,Battle! (Team Galactic Boss),,,,
81901,100819,180,0.5,360.0,Battle! (Team Galactic Commander),6.0 TPS (6.0 / 6.0 / 6.0),,,
81902,100819,180,0.5,360.0,Battle! (Team Galactic Commander),,,,
81903,100819,180,0.5,360.0,Battle! (Team Galactic Commander),,,,
82001,100820,181.875,0.375,485.0,Battle! (Team Galactic),8.08 TPS (8.08 / 8.08 / 8.08),,,
82002,100820,181.875,0.375,485.0,Battle! (Team Galactic),,,,
82003,100820,181.875,0.375,485.0,Battle! (Team Galactic),,,,
82101,100821,382.5,0.75,510.0,Battle! (Team Plasma),8.5 TPS (8.5 / 8.5 / 8.5),,,
82102,100821,382.5,0.75,510.0,Battle! (Team Plasma),,,,
82103,100821,382.5,0.75,510.0,Battle! (Team Plasma),,,,
82201,100822,192,0.5,384.0,Battle! (Trainer Battle)-1,6.4 TPS (6.4 / 6.4 / 6.4),,,
82202,100822,192,0.5,384.0,Battle! (Trainer Battle)-1,,,,
82203,100822,192,0.5,384.0,Battle! (Trainer Battle)-1,,,,
82301,100823,264,0.75,352.0,Battle! (Trainer Battle),5.87 TPS (5.87 / 5.87 / 5.87),,,
82302,100823,264,0.75,352.0,Battle! (Trainer Battle),,,,
82303,100823,264,0.75,352.0,Battle! (Trainer Battle),,,,
82401,100824,552,1.5,368.0,Battle! (Wild Pokémon)-1,6.13 TPS (6.13 / 6.13 / 6.13),,,
82402,100824,552,1.5,368.0,Battle! (Wild Pokémon)-1,,,,
82403,100824,552,1.5,368.0,Battle! (Wild Pokémon)-1,,,,
82501,100825,516,0.75,688.0,Battle! (Wild Pokémon)-2,11.47 TPS (11.47 / 11.47 / 11.47),,,
82502,100825,516,0.75,688.0,Battle! (Wild Pokémon)-2,,,,
82503,100825,516,0.75,688.0,Battle! (Wild Pokémon)-2,,,,
82601,100826,1,0.5,2.0,Battle! (Wild Pokémon)-3,0.03 TPS (0.03 / 0.03 / 0.03),,,
82602,100826,1,0.5,2.0,Battle! (Wild Pokémon)-3,,,,
82603,100826,1,0.5,2.0,Battle! (Wild Pokémon)-3,,,,
82701,100827,270,0.75,360.0,Battle! (Wild Pokémon),6.0 TPS (6.0 / 6.0 / 6.0),,,
82702,100827,270,0.75,360.0,Battle! (Wild Pokémon),,,,
82703,100827,270,0.75,360.0,Battle! (Wild Pokémon),,,,
82801,100828,240,0.5,480.0,Battle,8.0 TPS (8.0 / 8.0 / 8.0),,,
82802,100828,240,0.5,480.0,Battle,,,,
82803,100828,240,0.5,480.0,Battle,,,,
82901,100829,100,0.25,400.0,Battlefield 1942 Theme,6.67 TPS (6.67 / 6.67 / 6.67),,,
82902,100829,100,0.25,400.0,Battlefield 1942 Theme,,,,
82903,100829,100,0.25,400.0,Battlefield 1942 Theme,,,,
83001,100830,240,0.5,480.0,Batula's Theme,8.0 TPS (8.0 / 8.0 / 8.0),,,
83002,100830,240,0.5,480.0,Batula's Theme,,,,
83003,100830,240,0.5,480.0,Batula's Theme,,,,
83101,100831,240,0.5,480.0,Bayou Boogie,8.0 TPS (8.0 / 8.0 / 8.0),,,
83102,100831,240,0.5,480.0,Bayou Boogie,,,,
83103,100831,240,0.5,480.0,Bayou Boogie,,,,
83201,100832,72,0.25,288.0,BBIBBI,5.07 TPS (4.8 / 5.07 / 5.33),,,
83202,100832,72,0.25,288.0,BBIBBI,,,,
83203,100832,72,0.25,288.0,BBIBBI,,,,
83301,100833,19910329,0.5,39820658.0,Bboom Bboom,663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,
83302,100833,19910329,0.5,39820658.0,Bboom Bboom,,,,
83303,100833,19910329,0.5,39820658.0,Bboom Bboom,,,,
83401,100834,138,0.25,552.0,BDZ,9.49 TPS (9.2 / 9.47 / 9.8),,,
83402,100834,138,0.25,552.0,BDZ,,,,
83403,100834,138,0.25,552.0,BDZ,,,,
83501,100835,140,0.5,280.0,Be Concerned,4.67 TPS (4.67 / 4.67 / 4.67),,,
83502,100835,140,0.5,280.0,Be Concerned,,,,
83503,100835,140,0.5,280.0,Be Concerned,,,,
83601,100836,348,0.5,696.0,Beach Cave,11.6 TPS (11.6 / 11.6 / 11.6),,,
83602,100836,348,0.5,696.0,Beach Cave,,,,
83603,100836,348,0.5,696.0,Beach Cave,,,,
83701,100837,80,0.25,320.0,Bean Bean Castle,5.33 TPS (5.33 / 5.33 / 5.33),,,
83702,100837,80,0.25,320.0,Bean Bean Castle,,,,
83703,100837,80,0.25,320.0,Bean Bean Castle,,,,
83801,100838,480,1,480.0,Beanstalk Park,8.0 TPS (8.0 / 8.0 / 8.0),,,
83802,100838,480,1,480.0,Beanstalk Park,,,,
83803,100838,480,1,480.0,Beanstalk Park,,,,
83901,100839,160,0.5,320.0,Bear It,5.33 TPS (5.33 / 5.33 / 5.33),,,
83902,100839,160,0.5,320.0,Bear It,,,,
83903,100839,160,0.5,320.0,Bear It,,,,
84001,100840,110,0.5,220.0,Bear Kang Kang,3.8 TPS (3.67 / 3.8 / 3.93),,,
84002,100840,110,0.5,220.0,Bear Kang Kang,,,,
84003,100840,110,0.5,220.0,Bear Kang Kang,,,,
84101,100841,139,0.25,556.0,Beat It,9.27 TPS (9.27 / 9.27 / 9.27),,,
84102,100841,139,0.25,556.0,Beat It,,,,
84103,100841,139,0.25,556.0,Beat It,,,,
84201,100842,174,0.375,464.0,Beautiful Blue Danube Op.314,7.73 TPS (7.73 / 7.73 / 7.73),,,
84202,100842,174,0.375,464.0,Beautiful Blue Danube Op.314,,,,
84203,100842,174,0.375,464.0,Beautiful Blue Danube Op.314,,,,
84301,100843,120,0.25,480.0,Beautiful In White,8.0 TPS (8.0 / 8.0 / 8.0),,,
84302,100843,120,0.25,480.0,Beautiful In White,,,,
84303,100843,120,0.25,480.0,Beautiful In White,,,,
84401,100844,630,0.75,840.0,beautiful,14.0 TPS (14.0 / 14.0 / 14.0),,,
84402,100844,630,0.75,840.0,beautiful,,,,
84403,100844,630,0.75,840.0,beautiful,,,,
84501,100845,110,0.5,220.0,Because I'm Stupid,3.8 TPS (3.67 / 3.8 / 3.93),,,
84502,100845,110,0.5,220.0,Because I'm Stupid,,,,
84503,100845,110,0.5,220.0,Because I'm Stupid,,,,
84601,100846,100,0.25,400.0,Beepy's Challenge 1,6.67 TPS (6.67 / 6.67 / 6.67),,,
84602,100846,100,0.25,400.0,Beepy's Challenge 1,,,,
84603,100846,100,0.25,400.0,Beepy's Challenge 1,,,,
84701,100847,180,0.5,360.0,Beepy's Challenge 2,6.0 TPS (6.0 / 6.0 / 6.0),,,
84702,100847,180,0.5,360.0,Beepy's Challenge 2,,,,
84703,100847,180,0.5,360.0,Beepy's Challenge 2,,,,
84801,100848,100,0.25,400.0,Beepy's Challenge 3,6.67 TPS (6.67 / 6.67 / 6.67),,,
84802,100848,100,0.25,400.0,Beepy's Challenge 3,,,,
84803,100848,100,0.25,400.0,Beepy's Challenge 3,,,,
84901,100849,105,0.25,420.0,Beepy's Challenge 4,7.0 TPS (7.0 / 7.0 / 7.0),,,
84902,100849,105,0.25,420.0,Beepy's Challenge 4,,,,
84903,100849,105,0.25,420.0,Beepy's Challenge 4,,,,
85001,100850,120,0.25,480.0,Beepy's Challenge 5,8.0 TPS (8.0 / 8.0 / 8.0),,,
85002,100850,120,0.25,480.0,Beepy's Challenge 5,,,,
85003,100850,120,0.25,480.0,Beepy's Challenge 5,,,,
85101,100851,180,0.5,360.0,Beepy's Challenge 6,6.0 TPS (6.0 / 6.0 / 6.0),,,
85102,100851,180,0.5,360.0,Beepy's Challenge 6,,,,
85103,100851,180,0.5,360.0,Beepy's Challenge 6,,,,
85201,100852,75,0.25,300.0,Beepy's Challenge 7,5.0 TPS (5.0 / 5.0 / 5.0),,,
85202,100852,75,0.25,300.0,Beepy's Challenge 7,,,,
85203,100852,75,0.25,300.0,Beepy's Challenge 7,,,,
85301,100853,170,0.5,340.0,Beepy's Challenge 8,5.67 TPS (5.67 / 5.67 / 5.67),,,
85302,100853,170,0.5,340.0,Beepy's Challenge 8,,,,
85303,100853,170,0.5,340.0,Beepy's Challenge 8,,,,
85401,100854,240,1,240.0,Beethoven 1,4.0 TPS (4.0 / 4.0 / 4.0),,,
85402,100854,240,1,240.0,Beethoven 1,,,,
85403,100854,240,1,240.0,Beethoven 1,,,,
85501,100855,225,0.75,300.0,Beethoven 2,5.0 TPS (5.0 / 5.0 / 5.0),,,
85502,100855,225,0.75,300.0,Beethoven 2,,,,
85503,100855,225,0.75,300.0,Beethoven 2,,,,
85601,100856,180,0.5,360.0,Beethoven 3,6.0 TPS (6.0 / 6.0 / 6.0),,,
85602,100856,180,0.5,360.0,Beethoven 3,,,,
85603,100856,180,0.5,360.0,Beethoven 3,,,,
85701,100857,70,0.25,280.0,Beethoven Pathetique 2,4.93 TPS (4.67 / 4.93 / 5.2),,,
85702,100857,70,0.25,280.0,Beethoven Pathetique 2,,,,
85703,100857,70,0.25,280.0,Beethoven Pathetique 2,,,,
85801,100858,90,0.25,360.0,Beethoven Virus,6.0 TPS (6.0 / 6.0 / 6.0),,,
85802,100858,90,0.25,360.0,Beethoven Virus,,,,
85803,100858,90,0.25,360.0,Beethoven Virus,,,,
85901,100859,1,0.25,4.0,Beethoven's Challenge,0.07 TPS (0.07 / 0.07 / 0.07),,,
85902,100859,1,0.25,4.0,Beethoven's Challenge,,,,
85903,100859,1,0.25,4.0,Beethoven's Challenge,,,,
86001,100860,112,0.5,224.0,Beethoven's Silence,3.73 TPS (3.73 / 3.73 / 3.73),,,
86002,100860,112,0.5,224.0,Beethoven's Silence,,,,
86003,100860,112,0.5,224.0,Beethoven's Silence,,,,
86101,100861,65,0.5,130.0,Before the Story,2.17 TPS (2.17 / 2.17 / 2.17),,,
86102,100861,65,0.5,130.0,Before the Story,,,,
86103,100861,65,0.5,130.0,Before the Story,,,,
86201,100862,100,0.5,200.0,Before You Start Your Day,3.33 TPS (3.33 / 3.33 / 3.33),,,
86202,100862,100,0.5,200.0,Before You Start Your Day,,,,
86203,100862,100,0.5,200.0,Before You Start Your Day,,,,
86301,100863,50,0.25,200.0,Beginner Challenge,3.33 TPS (3.33 / 3.33 / 3.33),,,
86302,100863,50,0.25,200.0,Beginner Challenge,,,,
86303,100863,50,0.25,200.0,Beginner Challenge,,,,
86401,100864,192,0.5,384.0,Beginner Challenge(1),6.4 TPS (6.4 / 6.4 / 6.4),,,
86402,100864,192,0.5,384.0,Beginner Challenge(1),,,,
86403,100864,192,0.5,384.0,Beginner Challenge(1),,,,
86501,100865,138,0.5,276.0,Beginning,4.6 TPS (4.6 / 4.6 / 4.6),,,
86502,100865,138,0.5,276.0,Beginning,,,,
86503,100865,138,0.5,276.0,Beginning,,,,
86601,100866,120,1,120.0,Beijing Beijing,2.0 TPS (2.0 / 2.0 / 2.0),,,
86602,100866,120,1,120.0,Beijing Beijing,,,,
86603,100866,120,1,120.0,Beijing Beijing,,,,
86701,100867,112.5,0.25,450.0,Belgijka,7.5 TPS (7.5 / 7.5 / 7.5),,,
