Id,Mid,BPM,,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
722902,107229,360,0.75,480.0,Song of Various Nationalities WoO 157 No.8,,,,
722903,107229,360,0.75,480.0,Song of Various Nationalities WoO 157 No.8,,,,
723001,107230,276,0.75,368.0,Song of Various Nationalities WoO 157 No.9,6.13 TPS (6.13 / 6.13 / 6.13),,,
723002,107230,276,0.75,368.0,Song of Various Nationalities WoO 157 No.9,,,,
723003,107230,276,0.75,368.0,Song of Various Nationalities WoO 157 No.9,,,,
723101,107231,360,0.75,480.0,Song of Various Nationalities WoO 157 No.10,8.0 TPS (8.0 / 8.0 / 8.0),,,
723102,107231,360,0.75,480.0,Song of Various Nationalities WoO 157 No.10,,,,
723103,107231,360,0.75,480.0,Song of Various Nationalities WoO 157 No.10,,,,
723201,107232,300,0.75,400.0,Song of Various Nationalities WoO 157 No.11,6.67 TPS (6.67 / 6.67 / 6.67),,,
723202,107232,300,0.75,400.0,Song of Various Nationalities WoO 157 No.11,,,,
723203,107232,300,0.75,400.0,Song of Various Nationalities WoO 157 No.11,,,,
723301,107233,324,0.75,432.0,Song of Various Nationalities WoO 157 No.12,7.2 TPS (7.2 / 7.2 / 7.2),,,
723302,107233,324,0.75,432.0,Song of Various Nationalities WoO 157 No.12,,,,
723303,107233,324,0.75,432.0,Song of Various Nationalities WoO 157 No.12,,,,
723401,107234,69,0.5,138.0,Song That Might Play When You Fight Sans,2.3 TPS (2.3 / 2.3 / 2.3),,,
723402,107234,69,0.5,138.0,Song That Might Play When You Fight Sans,,,,
723403,107234,69,0.5,138.0,Song That Might Play When You Fight Sans,,,,
723501,107235,783,0.25,3132.0,song1,52.2 TPS (52.2 / 52.2 / 52.2),,,
723502,107235,783,0.25,3132.0,song1,,,,
723503,107235,783,0.25,3132.0,song1,,,,
723601,107236,225,0.25,900.0,Songs for Doubles No.1,9.76 TPS (15.0 / 4.0 / 10.27),,,
723602,107236,225,0.25,900.0,Songs for Doubles No.1,,,,
723603,107236,225,0.25,900.0,Songs for Doubles No.1,,,,
723701,107237,84,0.25,336.0,Songs for Doubles No.2,7.33 TPS (5.6 / 8.4 / 8.0),,,
723702,107237,84,0.25,336.0,Songs for Doubles No.2,,,,
723703,107237,84,0.25,336.0,Songs for Doubles No.2,,,,
723801,107238,120.6666666667,0.5,241.3333333334,Songs for Doubles No.3,4.02 TPS (4.02 / 4.02 / 4.02),,,
723802,107238,120.6666666667,0.5,241.3333333334,Songs for Doubles No.3,,,,
723803,107238,120.6666666667,0.5,241.3333333334,Songs for Doubles No.3,,,,
723901,107239,110,0.5,220.0,Songs for Slider No.1,4.47 TPS (3.67 / 4.07 / 5.67),,,
723902,107239,110,0.5,220.0,Songs for Slider No.1,,,,
723903,107239,110,0.5,220.0,Songs for Slider No.1,,,,
724001,107240,90,0.25,360.0,Songs for Slider No.2,6.33 TPS (6.0 / 6.33 / 6.67),,,
724002,107240,90,0.25,360.0,Songs for Slider No.2,,,,
724003,107240,90,0.25,360.0,Songs for Slider No.2,,,,
724101,107241,120,0.5,240.0,Songs for Slider No.3,4.0 TPS (4.0 / 4.0 / 4.0),,,
724102,107241,120,0.5,240.0,Songs for Slider No.3,,,,
724103,107241,120,0.5,240.0,Songs for Slider No.3,,,,
724201,107242,135,0.25,540.0,Songs of just repeating the same Sounds (763Mod Ver.),9.0 TPS (9.0 / 9.0 / 9.0),,,
724202,107242,135,0.25,540.0,Songs of just repeating the same Sounds (763Mod Ver.),,,,
724203,107242,135,0.25,540.0,Songs of just repeating the same Sounds (763Mod Ver.),,,,
724301,107243,140,0.5,280.0,Songs Without Words Op.19 No.2,4.93 TPS (4.67 / 4.93 / 5.2),,,
724302,107243,140,0.5,280.0,Songs Without Words Op.19 No.2,,,,
724303,107243,140,0.5,280.0,Songs Without Words Op.19 No.2,,,,
724401,107244,120,0.25,480.0,Songs Without Words Op.62 No.6,8.0 TPS (8.0 / 8.0 / 8.0),,,
724402,107244,120,0.25,480.0,Songs Without Words Op.62 No.6,,,,
724403,107244,120,0.25,480.0,Songs Without Words Op.62 No.6,,,,
724501,107245,435,0.75,580.0,Sonic Blaster,9.67 TPS (9.67 / 9.67 / 9.67),,,
724502,107245,435,0.75,580.0,Sonic Blaster,,,,
724503,107245,435,0.75,580.0,Sonic Blaster,,,,
724601,107246,146.5,0.5,293.0,Sono Chi No Sadame,4.88 TPS (4.88 / 4.88 / 4.88),,,
724602,107246,146.5,0.5,293.0,Sono Chi No Sadame,,,,
724603,107246,146.5,0.5,293.0,Sono Chi No Sadame,,,,
724701,107247,226,0.5,452.0,Sorcerer's Apprentice,7.53 TPS (7.53 / 7.53 / 7.53),,,
724702,107247,226,0.5,452.0,Sorcerer's Apprentice,,,,
724703,107247,226,0.5,452.0,Sorcerer's Apprentice,,,,
724801,107248,132,0.5,264.0,Sorry Sorry,4.51 TPS (4.4 / 4.5 / 4.63),,,
724802,107248,132,0.5,264.0,Sorry Sorry,,,,
724803,107248,132,0.5,264.0,Sorry Sorry,,,,
724901,107249,67.5,0.25,270.0,Sort or 'Splode,4.5 TPS (4.5 / 4.5 / 4.5),,,
724902,107249,67.5,0.25,270.0,Sort or 'Splode,,,,
724903,107249,67.5,0.25,270.0,Sort or 'Splode,,,,
725001,107250,90,1,90.0,SoufChall One,1.58 TPS (1.5 / 1.58 / 1.67),,,
725002,107250,90,1,90.0,SoufChall One,,,,
725003,107250,90,1,90.0,SoufChall One,,,,
725101,107251,235,0.5,470.0,Soulless 1,7.83 TPS (7.83 / 7.83 / 7.83),,,
725102,107251,235,0.5,470.0,Soulless 1,,,,
725103,107251,235,0.5,470.0,Soulless 1,,,,
725201,107252,250,0.5,500.0,Soulless 2,8.33 TPS (8.33 / 8.33 / 8.33),,,
725202,107252,250,0.5,500.0,Soulless 2,,,,
725203,107252,250,0.5,500.0,Soulless 2,,,,
725301,107253,171,0.375,456.0,Soulless 3,7.6 TPS (7.6 / 7.6 / 7.6),,,
725302,107253,171,0.375,456.0,Soulless 3,,,,
725303,107253,171,0.375,456.0,Soulless 3,,,,
725401,107254,167,0.5,334.0,Soulless 4,5.57 TPS (5.57 / 5.57 / 5.57),,,
725402,107254,167,0.5,334.0,Soulless 4,,,,
725403,107254,167,0.5,334.0,Soulless 4,,,,
725501,107255,520,0.75,693.3333333333334,Soulless 5 (Another Ver.),11.56 TPS (11.56 / 11.56 / 11.56),,,
725502,107255,520,0.75,693.3333333333334,Soulless 5 (Another Ver.),,,,
725503,107255,520,0.75,693.3333333333334,Soulless 5 (Another Ver.),,,,
725601,107256,167,0.5,334.0,Soulless 5 (Buggy Tiles Ver.),5.57 TPS (5.57 / 5.57 / 5.57),,,
725602,107256,167,0.5,334.0,Soulless 5 (Buggy Tiles Ver.),,,,
725603,107256,167,0.5,334.0,Soulless 5 (Buggy Tiles Ver.),,,,
725701,107257,167,0.5,334.0,Soulless 5 (but easier),5.57 TPS (5.57 / 5.57 / 5.57),,,
725702,107257,167,0.5,334.0,Soulless 5 (but easier),,,,
725703,107257,167,0.5,334.0,Soulless 5 (but easier),,,,
725801,107258,167,0.5,334.0,Soulless 5 (Combo Tiles Ver.),5.57 TPS (5.57 / 5.57 / 5.57),,,
725802,107258,167,0.5,334.0,Soulless 5 (Combo Tiles Ver.),,,,
725803,107258,167,0.5,334.0,Soulless 5 (Combo Tiles Ver.),,,,
725901,107259,167,0.5,334.0,Soulless 5 (Long Tiles Ver.),5.57 TPS (5.57 / 5.57 / 5.57),,,
725902,107259,167,0.5,334.0,Soulless 5 (Long Tiles Ver.),,,,
725903,107259,167,0.5,334.0,Soulless 5 (Long Tiles Ver.),,,,
726001,107260,167,0.5,334.0,Soulless 5 (Singles Tiles Ver.),5.57 TPS (5.57 / 5.57 / 5.57),,,
726002,107260,167,0.5,334.0,Soulless 5 (Singles Tiles Ver.),,,,
726003,107260,167,0.5,334.0,Soulless 5 (Singles Tiles Ver.),,,,
726101,107261,167,0.5,334.0,Soulless 5 (Slider tiles),5.57 TPS (5.57 / 5.57 / 5.57),,,
726102,107261,167,0.5,334.0,Soulless 5 (Slider tiles),,,,
726103,107261,167,0.5,334.0,Soulless 5 (Slider tiles),,,,
726201,107262,167,0.5,334.0,Soulless 5 (Sliders Tiles Ver.),5.57 TPS (5.57 / 5.57 / 5.57),,,
726202,107262,167,0.5,334.0,Soulless 5 (Sliders Tiles Ver.),,,,
726203,107262,167,0.5,334.0,Soulless 5 (Sliders Tiles Ver.),,,,
726301,107263,167,0.25,668.0,Soulless 5 (Unplayable),11.13 TPS (11.13 / 11.13 / 11.13),,,
726302,107263,167,0.25,668.0,Soulless 5 (Unplayable),,,,
726303,107263,167,0.25,668.0,Soulless 5 (Unplayable),,,,
726401,107264,167,0.5,334.0,Soulless 5 100TPS,5.57 TPS (5.57 / 5.57 / 5.57),,,
726402,107264,167,0.5,334.0,Soulless 5 100TPS,,,,
726403,107264,167,0.5,334.0,Soulless 5 100TPS,,,,
726501,107265,167,0.5,334.0,Soulless 5,5.57 TPS (5.57 / 5.57 / 5.57),,,
726502,107265,167,0.5,334.0,Soulless 5,,,,
726503,107265,167,0.5,334.0,Soulless 5,,,,
726601,107266,240,0.25,960.0,Soulless 6 120TPS,16.0 TPS (16.0 / 16.0 / 16.0),,,
726602,107266,240,0.25,960.0,Soulless 6 120TPS,,,,
726603,107266,240,0.25,960.0,Soulless 6 120TPS,,,,
726701,107267,320,0.5,640.0,Soulless 6,10.67 TPS (10.67 / 10.67 / 10.67),,,
726702,107267,320,0.5,640.0,Soulless 6,,,,
726703,107267,320,0.5,640.0,Soulless 6,,,,
726801,107268,150,0.125,1200.0,Sound Crashed,20.0 TPS (20.0 / 20.0 / 20.0),,,
726802,107268,150,0.125,1200.0,Sound Crashed,,,,
726803,107268,150,0.125,1200.0,Sound Crashed,,,,
726901,107269,128,0.25,512.0,Sound of Goodbye,8.53 TPS (8.53 / 8.53 / 8.53),,,
726902,107269,128,0.25,512.0,Sound of Goodbye,,,,
726903,107269,128,0.25,512.0,Sound of Goodbye,,,,
727001,107270,960,2,480.0,Sound of Start Op.36,8.0 TPS (8.0 / 8.0 / 8.0),,,
727002,107270,960,2,480.0,Sound of Start Op.36,,,,
727003,107270,960,2,480.0,Sound of Start Op.36,,,,
727101,107271,240,0.5,480.0,sound,8.0 TPS (8.0 / 8.0 / 8.0),,,
727102,107271,240,0.5,480.0,sound,,,,
727103,107271,240,0.5,480.0,sound,,,,
727201,107272,140.7,0.25,562.8,Sour Candy,9.38 TPS (9.38 / 9.38 / 9.38),,,
727202,107272,140.7,0.25,562.8,Sour Candy,,,,
727203,107272,140.7,0.25,562.8,Sour Candy,,,,
727301,107273,84,0.25,336.0,South Korean Athemn,5.6 TPS (5.6 / 5.6 / 5.6),,,
727302,107273,84,0.25,336.0,South Korean Athemn,,,,
727303,107273,84,0.25,336.0,South Korean Athemn,,,,
727401,107274,75,0.25,300.0,Southern Dance No.1,5.0 TPS (5.0 / 5.0 / 5.0),,,
727402,107274,75,0.25,300.0,Southern Dance No.1,,,,
727403,107274,75,0.25,300.0,Southern Dance No.1,,,,
727501,107275,231,0.5,462.0,Souvenir d'Italie Op.80,7.7 TPS (7.7 / 7.7 / 7.7),,,
727502,107275,231,0.5,462.0,Souvenir d'Italie Op.80,,,,
727503,107275,231,0.5,462.0,Souvenir d'Italie Op.80,,,,
727601,107276,384,0.75,512.0,Souvenir de Beethoven Op.29,8.53 TPS (8.53 / 8.53 / 8.53),,,
727602,107276,384,0.75,512.0,Souvenir de Beethoven Op.29,,,,
727603,107276,384,0.75,512.0,Souvenir de Beethoven Op.29,,,,
727701,107277,1,0.5,2.0,Souvenir de Porto Rico Op.31,0.03 TPS (0.03 / 0.03 / 0.03),,,
727702,107277,1,0.5,2.0,Souvenir de Porto Rico Op.31,,,,
727703,107277,1,0.5,2.0,Souvenir de Porto Rico Op.31,,,,
727801,107278,110,0.5,220.0,Souvenir de Porto Rico,3.93 TPS (3.67 / 3.93 / 4.2),,,
727802,107278,110,0.5,220.0,Souvenir de Porto Rico,,,,
727803,107278,110,0.5,220.0,Souvenir de Porto Rico,,,,
727901,107279,73,0.25,292.0,Souvenir Op.4 No.3,5.0 TPS (4.87 / 5.0 / 5.13),,,
727902,107279,73,0.25,292.0,Souvenir Op.4 No.3,,,,
727903,107279,73,0.25,292.0,Souvenir Op.4 No.3,,,,
728001,107280,100,0.25,400.0,Souvenirs d'Andalousie Op.22,7.67 TPS (7.33 / 7.67 / 8.0),,,
728002,107280,100,0.25,400.0,Souvenirs d'Andalousie Op.22,,,,
728003,107280,100,0.25,400.0,Souvenirs d'Andalousie Op.22,,,,
728101,107281,200,1,200.0,Soviet Connection (GTA IV Theme),3.33 TPS (3.33 / 3.33 / 3.33),,,
728102,107281,200,1,200.0,Soviet Connection (GTA IV Theme),,,,
728103,107281,200,1,200.0,Soviet Connection (GTA IV Theme),,,,
728201,107282,150,0.5,300.0,Soviet Connection MT,5.0 TPS (5.0 / 5.0 / 5.0),,,
728202,107282,150,0.5,300.0,Soviet Connection MT,,,,
728203,107282,150,0.5,300.0,Soviet Connection MT,,,,
728301,107283,150,0.5,300.0,Soviet Connection,5.0 TPS (5.0 / 5.0 / 5.0),,,
728302,107283,150,0.5,300.0,Soviet Connection,,,,
728303,107283,150,0.5,300.0,Soviet Connection,,,,
728401,107284,60,0.25,240.0,Soviet March,4.0 TPS (4.0 / 4.0 / 4.0),,,
728402,107284,60,0.25,240.0,Soviet March,,,,
728403,107284,60,0.25,240.0,Soviet March,,,,
728501,107285,74,0.25,296.0,Soviet National Anthem,4.93 TPS (4.93 / 4.93 / 4.93),,,
728502,107285,74,0.25,296.0,Soviet National Anthem,,,,
728503,107285,74,0.25,296.0,Soviet National Anthem,,,,
728601,107286,210,0.5,420.0,Space Battle,7.0 TPS (7.0 / 7.0 / 7.0),,,
728602,107286,210,0.5,420.0,Space Battle,,,,
728603,107286,210,0.5,420.0,Space Battle,,,,
728701,107287,1350,3,450.0,Space Cadet Board,7.5 TPS (7.5 / 7.5 / 7.5),,,
728702,107287,1350,3,450.0,Space Cadet Board,,,,
728703,107287,1350,3,450.0,Space Cadet Board,,,,
728801,107288,360,0.75,480.0,Space Land,8.0 TPS (8.0 / 8.0 / 8.0),,,
728802,107288,360,0.75,480.0,Space Land,,,,
728803,107288,360,0.75,480.0,Space Land,,,,
728901,107289,225,0.5,450.0,Space Pirates,7.5 TPS (7.5 / 7.5 / 7.5),,,
728902,107289,225,0.5,450.0,Space Pirates,,,,
728903,107289,225,0.5,450.0,Space Pirates,,,,
729001,107290,140,0.5,280.0,Space Walk (YouTube Countdown),4.67 TPS (4.67 / 4.67 / 4.67),,,
729002,107290,140,0.5,280.0,Space Walk (YouTube Countdown),,,,
729003,107290,140,0.5,280.0,Space Walk (YouTube Countdown),,,,
729101,107291,135,0.25,540.0,Spanish Bullfight Dance,9.0 TPS (9.0 / 9.0 / 9.0),,,
729102,107291,135,0.25,540.0,Spanish Bullfight Dance,,,,
729103,107291,135,0.25,540.0,Spanish Bullfight Dance,,,,
729201,107292,110,0.125,880.0,Spanish Dances 0.125 Basebeats,14.67 TPS (14.67 / 14.67 / 14.67),,,
729202,107292,110,0.125,880.0,Spanish Dances 0.125 Basebeats,,,,
729203,107292,110,0.125,880.0,Spanish Dances 0.125 Basebeats,,,,
729301,107293,180,0.5,360.0,Spanish Dances Op.12 No.1,6.13 TPS (6.0 / 6.13 / 6.27),,,
729302,107293,180,0.5,360.0,Spanish Dances Op.12 No.1,,,,
729303,107293,180,0.5,360.0,Spanish Dances Op.12 No.1,,,,
729401,107294,190,0.25,760.0,Spanish Dances Op.12 No.3,12.8 TPS (12.67 / 12.8 / 12.93),,,
729402,107294,190,0.25,760.0,Spanish Dances Op.12 No.3,,,,
729403,107294,190,0.25,760.0,Spanish Dances Op.12 No.3,,,,
729501,107295,110,0.25,440.0,Spanish Dances,7.33 TPS (7.33 / 7.33 / 7.33),,,
729502,107295,110,0.25,440.0,Spanish Dances,,,,
729503,107295,110,0.25,440.0,Spanish Dances,,,,
729601,107296,147,0.25,588.0,Spanish Rhapsody S.254,9.8 TPS (9.8 / 9.8 / 9.8),,,
729602,107296,147,0.25,588.0,Spanish Rhapsody S.254,,,,
729603,107296,147,0.25,588.0,Spanish Rhapsody S.254,,,,
729701,107297,630,1,630.0,Spanish Rhapsody,10.5 TPS (10.5 / 10.5 / 10.5),,,
729702,107297,630,1,630.0,Spanish Rhapsody,,,,
729703,107297,630,1,630.0,Spanish Rhapsody,,,,
729801,107298,288,1,288.0,Spanish Romance,4.8 TPS (4.8 / 4.8 / 4.8),,,
729802,107298,288,1,288.0,Spanish Romance,,,,
729803,107298,288,1,288.0,Spanish Romance,,,,
729901,107299,126,0.5,252.0,Spanish Sahara,4.2 TPS (4.2 / 4.2 / 4.2),,,
729902,107299,126,0.5,252.0,Spanish Sahara,,,,
729903,107299,126,0.5,252.0,Spanish Sahara,,,,
730001,107300,69,0.5,138.0,Sparkle,2.3 TPS (2.3 / 2.3 / 2.3),,,
730002,107300,69,0.5,138.0,Sparkle,,,,
730003,107300,69,0.5,138.0,Sparkle,,,,
730101,107301,86,0.25,344.0,Sparkling Daydream,5.73 TPS (5.73 / 5.73 / 5.73),,,
730102,107301,86,0.25,344.0,Sparkling Daydream,,,,
730103,107301,86,0.25,344.0,Sparkling Daydream,,,,
730201,107302,100,0.125,800.0,Spasmodic,13.33 TPS (13.33 / 13.33 / 13.33),,,
730202,107302,100,0.125,800.0,Spasmodic,,,,
730203,107302,100,0.125,800.0,Spasmodic,,,,
730301,107303,200,0.5,400.0,Spasmodic(Haocore Mix),6.67 TPS (6.67 / 6.67 / 6.67),,,
730302,107303,200,0.5,400.0,Spasmodic(Haocore Mix),,,,
730303,107303,200,0.5,400.0,Spasmodic(Haocore Mix),,,,
730401,107304,170,0.5,340.0,Spear of Justice,5.67 TPS (5.67 / 5.67 / 5.67),,,
730402,107304,170,0.5,340.0,Spear of Justice,,,,
730403,107304,170,0.5,340.0,Spear of Justice,,,,
730501,107305,116,0.25,464.0,Spear Pillar,7.73 TPS (7.73 / 7.73 / 7.73),,,
730502,107305,116,0.25,464.0,Spear Pillar,,,,
730503,107305,116,0.25,464.0,Spear Pillar,,,,
730601,107306,150,0.25,600.0,Special Stage-1,10.0 TPS (10.0 / 10.0 / 10.0),,,
730602,107306,150,0.25,600.0,Special Stage-1,,,,
730603,107306,150,0.25,600.0,Special Stage-1,,,,
730701,107307,35,0.25,140.0,Special Stage,2.33 TPS (2.33 / 2.33 / 2.33),,,
730702,107307,35,0.25,140.0,Special Stage,,,,
730703,107307,35,0.25,140.0,Special Stage,,,,
730801,107308,202.5,0.75,270.0,Spectate,4.5 TPS (4.5 / 4.5 / 4.5),,,
730802,107308,202.5,0.75,270.0,Spectate,,,,
730803,107308,202.5,0.75,270.0,Spectate,,,,
730901,107309,78,0.25,312.0,Spectre SOUTH,5.2 TPS (5.2 / 5.2 / 5.2),,,
730902,107309,78,0.25,312.0,Spectre SOUTH,,,,
730903,107309,78,0.25,312.0,Spectre SOUTH,,,,
731001,107310,75,0.25,300.0,Spectre,5.0 TPS (5.0 / 5.0 / 5.0),,,
731002,107310,75,0.25,300.0,Spectre,,,,
731003,107310,75,0.25,300.0,Spectre,,,,
731101,107311,230,0.5,460.0,Spider Dance,7.67 TPS (7.67 / 7.67 / 7.67),,,
731102,107311,230,0.5,460.0,Spider Dance,,,,
731103,107311,230,0.5,460.0,Spider Dance,,,,
731201,107312,80,0.25,320.0,Spiderman 2 - Pizza Game Theme,5.33 TPS (5.33 / 5.33 / 5.33),,,
731202,107312,80,0.25,320.0,Spiderman 2 - Pizza Game Theme,,,,
731203,107312,80,0.25,320.0,Spiderman 2 - Pizza Game Theme,,,,
731301,107313,50,0.5,100.0,Spiegel im Spiegel,1.67 TPS (1.67 / 1.67 / 1.67),,,
731302,107313,50,0.5,100.0,Spiegel im Spiegel,,,,
731303,107313,50,0.5,100.0,Spiegel im Spiegel,,,,
731401,107314,150,0.5,300.0,Spinner,5.6 TPS (5.33 / 5.6 / 5.87),,,
731402,107314,150,0.5,300.0,Spinner,,,,
731403,107314,150,0.5,300.0,Spinner,,,,
731501,107315,760,1,760.0,Spinning Roulette (Casino Area),12.89 TPS (12.67 / 13.0 / 13.0),,,
731502,107315,760,1,760.0,Spinning Roulette (Casino Area),,,,
731503,107315,760,1,760.0,Spinning Roulette (Casino Area),,,,
731601,107316,120,0.5,240.0,Spinning Song,4.17 TPS (4.0 / 4.17 / 4.33),,,
731602,107316,120,0.5,240.0,Spinning Song,,,,
731603,107316,120,0.5,240.0,Spinning Song,,,,
731701,107317,240,0.5,480.0,Spiral Mountain,8.0 TPS (8.0 / 8.0 / 8.0),,,
731702,107317,240,0.5,480.0,Spiral Mountain,,,,
731703,107317,240,0.5,480.0,Spiral Mountain,,,,
731801,107318,960,2,480.0,Spirited Rhythms Op.47,8.0 TPS (8.0 / 8.0 / 8.0),,,
731802,107318,960,2,480.0,Spirited Rhythms Op.47,,,,
731803,107318,960,2,480.0,Spirited Rhythms Op.47,,,,
731901,107319,150,0.5,300.0,Spirits Of The Wetlands,5.07 TPS (5.0 / 5.07 / 5.13),,,
731902,107319,150,0.5,300.0,Spirits Of The Wetlands,,,,
731903,107319,150,0.5,300.0,Spirits Of The Wetlands,,,,
732001,107320,57,0.5,114.0,Spongebob Theme (Another Ver),1.9 TPS (1.9 / 1.9 / 1.9),,,
732002,107320,57,0.5,114.0,Spongebob Theme (Another Ver),,,,
732003,107320,57,0.5,114.0,Spongebob Theme (Another Ver),,,,
732101,107321,158,0.5,316.0,Spongebob Theme (Long Tiles Ver),5.27 TPS (5.27 / 5.27 / 5.27),,,
732102,107321,158,0.5,316.0,Spongebob Theme (Long Tiles Ver),,,,
732103,107321,158,0.5,316.0,Spongebob Theme (Long Tiles Ver),,,,
732201,107322,90,0.375,240.0,Spongebob Theme,4.0 TPS (4.0 / 4.0 / 4.0),,,
732202,107322,90,0.375,240.0,Spongebob Theme,,,,
732203,107322,90,0.375,240.0,Spongebob Theme,,,,
732301,107323,115,0.25,460.0,Spooky Scary Skeletons BEEPY,7.67 TPS (7.67 / 7.67 / 7.67),,,
732302,107323,115,0.25,460.0,Spooky Scary Skeletons BEEPY,,,,
732303,107323,115,0.25,460.0,Spooky Scary Skeletons BEEPY,,,,
732401,107324,115,0.25,460.0,Spooky Scary Skeletons,7.67 TPS (7.67 / 7.67 / 7.67),,,
732402,107324,115,0.25,460.0,Spooky Scary Skeletons,,,,
732403,107324,115,0.25,460.0,Spooky Scary Skeletons,,,,
732501,107325,960,2,480.0,Sporadic Desolation Op.5,8.0 TPS (8.0 / 8.0 / 8.0),,,
732502,107325,960,2,480.0,Sporadic Desolation Op.5,,,,
732503,107325,960,2,480.0,Sporadic Desolation Op.5,,,,
732601,107326,73,0.25,292.0,Sposalizio S.161 No.1,4.87 TPS (4.87 / 4.87 / 4.87),,,
732602,107326,73,0.25,292.0,Sposalizio S.161 No.1,,,,
732603,107326,73,0.25,292.0,Sposalizio S.161 No.1,,,,
732701,107327,75,0.25,300.0,Spotlight,5.0 TPS (5.0 / 5.0 / 5.0),,,
732702,107327,75,0.25,300.0,Spotlight,,,,
732703,107327,75,0.25,300.0,Spotlight,,,,
732801,107328,114,0.5,228.0,Spring (It's a Big World Outside),3.8 TPS (3.8 / 3.8 / 3.8),,,
732802,107328,114,0.5,228.0,Spring (It's a Big World Outside),,,,
732803,107328,114,0.5,228.0,Spring (It's a Big World Outside),,,,
732901,107329,119,0.5,238.0,Spring (The Valley Comes Alive),3.97 TPS (3.97 / 3.97 / 3.97),,,
732902,107329,119,0.5,238.0,Spring (The Valley Comes Alive),,,,
732903,107329,119,0.5,238.0,Spring (The Valley Comes Alive),,,,
733001,107330,107,0.5,214.0,Spring Day,3.68 TPS (3.57 / 3.67 / 3.8),,,
733002,107330,107,0.5,214.0,Spring Day,,,,
733003,107330,107,0.5,214.0,Spring Day,,,,
733101,107331,90,0.25,360.0,Spring Rain,6.13 TPS (6.0 / 6.13 / 6.27),,,
733102,107331,90,0.25,360.0,Spring Rain,,,,
733103,107331,90,0.25,360.0,Spring Rain,,,,
733201,107332,110,0.5,220.0,Spring Song,3.8 TPS (3.67 / 3.8 / 3.93),,,
733202,107332,110,0.5,220.0,Spring Song,,,,
733203,107332,110,0.5,220.0,Spring Song,,,,
733301,107333,240,0.75,320.0,Spring Time,5.33 TPS (5.33 / 5.33 / 5.33),,,
733302,107333,240,0.75,320.0,Spring Time,,,,
733303,107333,240,0.75,320.0,Spring Time,,,,
733401,107334,85,0.25,340.0,Spring Waltz,5.67 TPS (5.67 / 5.67 / 5.67),,,
733402,107334,85,0.25,340.0,Spring Waltz,,,,
733403,107334,85,0.25,340.0,Spring Waltz,,,,
733501,107335,150,0.25,600.0,Spring Yard Zone,10.0 TPS (10.0 / 10.0 / 10.0),,,
733502,107335,150,0.25,600.0,Spring Yard Zone,,,,
733503,107335,150,0.25,600.0,Spring Yard Zone,,,,
733601,107336,184,0.5,368.0,Spring,6.13 TPS (6.13 / 6.13 / 6.13),,,
733602,107336,184,0.5,368.0,Spring,,,,
733603,107336,184,0.5,368.0,Spring,,,,
733701,107337,120,0.25,480.0,Spring1,8.0 TPS (8.0 / 8.0 / 8.0),,,
733702,107337,120,0.25,480.0,Spring1,,,,
733703,107337,120,0.25,480.0,Spring1,,,,
733801,107338,120,0.125,960.0,Spring2,16.0 TPS (16.0 / 16.0 / 16.0),,,
733802,107338,120,0.125,960.0,Spring2,,,,
733803,107338,120,0.125,960.0,Spring2,,,,
733901,107339,120,0.5,240.0,Spring3,4.0 TPS (4.0 / 4.0 / 4.0),,,
733902,107339,120,0.5,240.0,Spring3,,,,
733903,107339,120,0.5,240.0,Spring3,,,,
734001,107340,153,0.5,306.0,Squid Melody (Blue),5.1 TPS (5.1 / 5.1 / 5.1),,,
734002,107340,153,0.5,306.0,Squid Melody (Blue),,,,
734003,107340,153,0.5,306.0,Squid Melody (Blue),,,,
734101,107341,85,0.25,340.0,St. Francis of Assisi's sermon to the birds,6.6 TPS (6.53 / 6.6 / 6.67),,,
734102,107341,85,0.25,340.0,St. Francis of Assisi's sermon to the birds,,,,
734103,107341,85,0.25,340.0,St. Francis of Assisi's sermon to the birds,,,,
734201,107342,85,0.25,340.0,St. Francis of Paola walking on the waves,5.8 TPS (5.67 / 5.8 / 5.93),,,
734202,107342,85,0.25,340.0,St. Francis of Paola walking on the waves,,,,
734203,107342,85,0.25,340.0,St. Francis of Paola walking on the waves,,,,
734301,107343,450,0.75,600.0,Staff Roll-1,10.0 TPS (10.0 / 10.0 / 10.0),,,
734302,107343,450,0.75,600.0,Staff Roll-1,,,,
734303,107343,450,0.75,600.0,Staff Roll-1,,,,
734401,107344,306,0.75,408.0,Staff Roll-2,6.8 TPS (6.8 / 6.8 / 6.8),,,
734402,107344,306,0.75,408.0,Staff Roll-2,,,,
734403,107344,306,0.75,408.0,Staff Roll-2,,,,
734501,107345,250,0.5,500.0,Staff Roll,8.33 TPS (8.33 / 8.33 / 8.33),,,
734502,107345,250,0.5,500.0,Staff Roll,,,,
734503,107345,250,0.5,500.0,Staff Roll,,,,
734601,107346,41,0.25,164.0,Stage (Picross),2.73 TPS (2.73 / 2.73 / 2.73),,,
734602,107346,41,0.25,164.0,Stage (Picross),,,,
734603,107346,41,0.25,164.0,Stage (Picross),,,,
734701,107347,240,0.5,480.0,Stage 1 - Vampire Killer,8.0 TPS (8.0 / 8.0 / 8.0),,,
734702,107347,240,0.5,480.0,Stage 1 - Vampire Killer,,,,
734703,107347,240,0.5,480.0,Stage 1 - Vampire Killer,,,,
