Id,Mid,Type,Lock,NeedLv,NeedGold,NeedRV,NeedDiamond,Musiclevel,RewarID,LocalMusicVer,Recommend,MusicCard,FavoriteRate,Playmark,Stylelabel,Fallingrate,TID,,GoldenSong,MusicTime,HomeOrder,VipMusicVersion,ProduceId,card_selection,FeatureDateRange
6589,106589,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6589,,,,
6590,106590,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6590,,,,
6591,106591,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6591,,,,
6592,106592,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6592,,,,
6593,106593,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6593,,,,
6594,106594,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6594,,,,
6595,106595,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6595,,,,
6596,106596,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6596,,,,
6597,106597,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6597,,,,
6598,106598,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6598,,,,
6599,106599,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6599,,,,
6600,106600,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6600,,,,
6601,106601,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6601,,,,
6602,106602,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6602,,,,
6603,106603,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6603,,,,
6604,106604,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6604,,,,
6605,106605,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6605,,,,
6606,106606,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6606,,,,
6607,106607,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6607,,,,
6608,106608,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6608,,,,
6609,106609,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6609,,,,
6610,106610,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6610,,,,
6611,106611,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6611,,,,
6612,106612,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6612,,,,
6613,106613,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_2,1,,,6613,,,,
6614,106614,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6614,,,,
6615,106615,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6615,,,,
6616,106616,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6616,,,,
6617,106617,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6617,,,,
6618,106618,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6618,,,,
6619,106619,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6619,,,,
6620,106620,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6620,,,,
6621,106621,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6621,,,,
6622,106622,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6622,,,,
6623,106623,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6623,,,,
6624,106624,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6624,,,,
6625,106625,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6625,,,,
6626,106626,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6626,,,,
6627,106627,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_11,1,,,6627,,,,
6628,106628,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6628,,,,
6629,106629,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6629,,,,
6630,106630,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6630,,,,
6631,106631,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6631,,,,
6632,106632,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6632,,,,
6633,106633,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6633,,,,
6634,106634,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6634,,,,
6635,106635,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6635,,,,
6636,106636,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6636,,,,
6637,106637,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6637,,,,
6638,106638,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6638,,,,
6639,106639,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6639,,,,
6640,106640,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6640,,,,
6641,106641,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6641,,,,
6642,106642,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6642,,,,
6643,106643,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6643,,,,
6644,106644,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6644,,,,
6645,106645,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6645,,,,
6646,106646,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6646,,,,
6647,106647,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6647,,,,
6648,106648,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6648,,,,
6649,106649,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6649,,,,
6650,106650,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6650,,,,
6651,106651,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6651,,,,
6652,106652,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6652,,,,
6653,106653,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6653,,,,
6654,106654,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6654,,,,
6655,106655,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6655,,,,
6656,106656,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6656,,,,
6657,106657,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6657,,,,
6658,106658,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6658,,,,
6659,106659,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6659,,,,
6660,106660,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6660,,,,
6661,106661,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6661,,,,
6662,106662,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6662,,,,
6663,106663,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6663,,,,
6664,106664,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6664,,,,
6665,106665,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6665,,,,
6666,106666,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6666,,,,
6667,106667,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6667,,,,
6668,106668,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6668,,,,
6669,106669,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6669,,,,
6670,106670,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6670,,,,
6671,106671,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6671,,,,
6672,106672,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6672,,,,
6673,106673,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6673,,,,
6674,106674,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6674,,,,
6675,106675,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6675,,,,
6676,106676,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6676,,,,
6677,106677,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6677,,,,
6678,106678,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6678,,,,
6679,106679,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6679,,,,
6680,106680,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6680,,,,
6681,106681,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6681,,,,
6682,106682,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6682,,,,
6683,106683,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6683,,,,
6684,106684,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6684,,,,
6685,106685,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6685,,,,
6686,106686,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6686,,,,
6687,106687,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6687,,,,
6688,106688,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6688,,,,
6689,106689,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6689,,,,
6690,106690,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6690,,,,
6691,106691,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6691,,,,
6692,106692,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6692,,,,
6693,106693,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6693,,,,
6694,106694,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6694,,,,
6695,106695,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6695,,,,
6696,106696,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6696,,,,
6697,106697,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6697,,,,
6698,106698,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6698,,,,
6699,106699,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6699,,,,
6700,106700,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6700,,,,
6701,106701,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6701,,,,
6702,106702,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6702,,,,
6703,106703,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6703,,,,
6704,106704,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6704,,,,
6705,106705,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6705,,,,
6706,106706,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6706,,,,
6707,106707,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6707,,,,
6708,106708,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6708,,,,
6709,106709,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6709,,,,
6710,106710,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6710,,,,
6711,106711,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6711,,,,
6712,106712,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6712,,,,
6713,106713,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6713,,,,
6714,106714,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6714,,,,
6715,106715,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6715,,,,
6716,106716,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6716,,,,
6717,106717,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6717,,,,
6718,106718,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6718,,,,
6719,106719,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6719,,,,
6720,106720,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6720,,,,
6721,106721,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6721,,,,
6722,106722,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6722,,,,
6723,106723,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6723,,,,
6724,106724,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6724,,,,
6725,106725,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6725,,,,
6726,106726,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6726,,,,
6727,106727,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6727,,,,
6728,106728,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6728,,,,
6729,106729,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6729,,,,
6730,106730,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6730,,,,
6731,106731,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6731,,,,
6732,106732,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6732,,,,
6733,106733,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6733,,,,
6734,106734,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6734,,,,
6735,106735,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6735,,,,
6736,106736,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6736,,,,
6737,106737,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6737,,,,
6738,106738,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6738,,,,
6739,106739,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6739,,,,
6740,106740,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6740,,,,
6741,106741,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6741,,,,
6742,106742,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6742,,,,
6743,106743,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6743,,,,
6744,106744,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6744,,,,
6745,106745,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6745,,,,
6746,106746,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6746,,,,
6747,106747,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_11,1,,,6747,,,,
6748,106748,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6748,,,,
6749,106749,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6749,,,,
6750,106750,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6750,,,,
6751,106751,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6751,,,,
6752,106752,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6752,,,,
6753,106753,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6753,,,,
6754,106754,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6754,,,,
6755,106755,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6755,,,,
6756,106756,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6756,,,,
6757,106757,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6757,,,,
6758,106758,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6758,,,,
6759,106759,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6759,,,,
6760,106760,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6760,,,,
6761,106761,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6761,,,,
6762,106762,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6762,,,,
6763,106763,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6763,,,,
6764,106764,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6764,,,,
6765,106765,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6765,,,,
6766,106766,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_10,1,,,6766,,,,
6767,106767,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6767,,,,
6768,106768,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6768,,,,
6769,106769,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6769,,,,
6770,106770,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6770,,,,
6771,106771,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6771,,,,
6772,106772,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6772,,,,
6773,106773,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6773,,,,
6774,106774,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6774,,,,
6775,106775,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6775,,,,
6776,106776,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6776,,,,
6777,106777,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6777,,,,
6778,106778,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6778,,,,
6779,106779,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6779,,,,
6780,106780,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6780,,,,
6781,106781,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6781,,,,
6782,106782,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6782,,,,
6783,106783,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6783,,,,
6784,106784,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6784,,,,
6785,106785,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6785,,,,
6786,106786,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6786,,,,
6787,106787,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6787,,,,
6788,106788,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6788,,,,
6789,106789,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6789,,,,
6790,106790,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6790,,,,
6791,106791,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6791,,,,
6792,106792,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6792,,,,
6793,106793,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6793,,,,
6794,106794,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6794,,,,
6795,106795,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6795,,,,
6796,106796,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6796,,,,
6797,106797,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6797,,,,
6798,106798,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6798,,,,
6799,106799,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6799,,,,
6800,106800,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6800,,,,
6801,106801,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6801,,,,
6802,106802,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6802,,,,
6803,106803,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6803,,,,
6804,106804,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6804,,,,
6805,106805,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6805,,,,
6806,106806,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6806,,,,
6807,106807,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_1,1,,,6807,,,,
6808,106808,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6808,,,,
6809,106809,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6809,,,,
6810,106810,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6810,,,,
6811,106811,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6811,,,,
6812,106812,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6812,,,,
6813,106813,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6813,,,,
6814,106814,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6814,,,,
6815,106815,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6815,,,,
6816,106816,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6816,,,,
6817,106817,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6817,,,,
6818,106818,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6818,,,,
6819,106819,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6819,,,,
6820,106820,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6820,,,,
6821,106821,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6821,,,,
6822,106822,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6822,,,,
6823,106823,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6823,,,,
6824,106824,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6824,,,,
6825,106825,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6825,,,,
6826,106826,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6826,,,,
6827,106827,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6827,,,,
6828,106828,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6828,,,,
6829,106829,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6829,,,,
6830,106830,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6830,,,,
6831,106831,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6831,,,,
6832,106832,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6832,,,,
6833,106833,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6833,,,,
6834,106834,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6834,,,,
6835,106835,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6835,,,,
6836,106836,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6836,,,,
6837,106837,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_10,1,,,6837,,,,
6838,106838,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6838,,,,
6839,106839,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6839,,,,
6840,106840,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6840,,,,
6841,106841,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,6841,,,,
6842,106842,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6842,,,,
6843,106843,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6843,,,,
6844,106844,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6844,,,,
6845,106845,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,6845,,,,
6846,106846,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6846,,,,
6847,106847,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6847,,,,
6848,106848,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6848,,,,
6849,106849,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6849,,,,
6850,106850,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6850,,,,
6851,106851,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6851,,,,
6852,106852,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6852,,,,
6853,106853,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6853,,,,
6854,106854,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6854,,,,
6855,106855,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_1,1,,,6855,,,,
6856,106856,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6856,,,,
6857,106857,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6857,,,,
6858,106858,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6858,,,,
6859,106859,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6859,,,,
6860,106860,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6860,,,,
6861,106861,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6861,,,,
6862,106862,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6862,,,,
6863,106863,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6863,,,,
6864,106864,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_1,1,,,6864,,,,
6865,106865,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,6865,,,,
6866,106866,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6866,,,,
6867,106867,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,6867,,,,
6868,106868,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,6868,,,,
6869,106869,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,6869,,,,
6870,106870,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,6870,,,,
